,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2034-01-01,1393722.604782696,1711565.2120755985,2244627.668481002,2733522.8869166365,954626.2583896073
2034-02-01,1410351.6207770112,1721332.7719581309,2241323.549487731,2768446.8067213846,966960.8334470335
2034-03-01,1394521.198038492,1724318.2720447145,2254474.350297503,2789594.80151328,975401.3793454424
2034-04-01,1399919.4973763553,1729477.1340731229,2263603.4177475935,2796226.963713794,981140.708975951
2034-05-01,1418484.084514121,1748351.8699192344,2285936.9331365386,2773282.142430772,998899.4114688302
2034-06-01,1426395.2011360142,1758038.240098243,2284084.4181401646,2808048.2566818553,996767.8769243398
2034-07-01,1410138.9844398145,1755237.4292910295,2290955.771640127,2810220.5783539168,980899.1264376928
2034-08-01,1402140.3456066228,1761010.5251583639,2325432.4288148447,2826919.8573539318,978796.597901776
2034-09-01,1393335.0672036675,1766485.5352644692,2344031.7109228387,2854452.568801535,984592.1717456613
2034-10-01,1394537.3238378689,1787871.3789087255,2365808.773134036,2888877.885435621,995655.353047209
2034-11-01,1402908.0602611802,1805485.0841219025,2371108.9073982644,2890806.4372047917,1012170.4714184457
2034-12-01,1399098.0048526295,1816730.3459973494,2369971.5242895517,2895234.155554942,1011390.6468882059
2035-01-01,1419970.1539360867,1835316.6898616333,2365066.714761291,2970809.180759957,1006616.4079317669
2035-02-01,1436498.2369456002,1861058.9035112737,2382384.6011182903,3059628.8127321415,1010326.7724297739
2035-03-01,1429924.6459412568,1864381.5793594215,2410408.0565299043,3149206.1794649595,1007666.9600061552
2035-04-01,1459469.473535474,1881145.0290205714,2446959.7421405767,3250425.852852237,1001784.1129739301
2035-05-01,1465913.8760742114,1897489.7327789457,2466050.552589016,3348162.772382869,1024445.2474747625
2035-06-01,1473523.3997290777,1910039.6188849597,2476702.791261608,3428577.2239134647,1055739.3928086066
2035-07-01,1477715.4254620667,1908995.5479037897,2460708.767489337,3486283.3813406513,1078533.313128092
2035-08-01,1480021.67441282,1899053.8561336314,2467053.7269299906,3589131.126802738,1069234.5699665458
2035-09-01,1477381.607191233,1899460.0538331312,2482796.309893878,3670452.8066148045,1068268.9133377832
2035-10-01,1465848.571541358,1903415.1391503045,2510340.96082978,3744601.789924777,1083940.6562119431
2035-11-01,1454325.5073586658,1905960.7762474157,2559326.9977334295,3760102.5326864994,1100690.960204854
2035-12-01,1491836.968966971,1903571.880554994,2601304.4479514696,3767093.318546887,1103449.5301631796
2036-01-01,1515378.2135628846,1901332.4146910186,2615366.995398072,3822248.0916500366,1109895.063846105
2036-02-01,1522280.9873608458,1913524.5385706914,2640027.4017062434,3914012.332011627,1116671.1180387335
2036-03-01,1518312.126469622,1918213.1440837895,2636698.935926617,4001230.16207375,1117906.5516953224
2036-04-01,1525799.8723471777,1951182.1055651568,2628502.1828557844,4090376.1741511873,1119548.041139295
2036-05-01,1534649.5951537038,1967948.6583397915,2629354.9585087514,4109020.4618746424,1131541.8299914086
2036-06-01,1553247.0252017323,1967121.1370671052,2625016.614935054,4131410.215096873,1144555.6098583497
2036-07-01,1550177.2245797794,1966059.7992845448,2610519.7346242736,4106217.2907519694,1161650.0311873925
2036-08-01,1559978.5803365263,1961743.4159974311,2615179.5750165363,4149518.6244087564,1153100.215336345
2036-09-01,1559049.6169522894,1978023.248307731,2635323.276048516,4225413.089545772,1142005.0448342
2036-10-01,1527104.142520556,1996771.708844984,2627547.4211762203,4290849.91804008,1118620.8750716075
2036-11-01,1534255.0064890464,1999729.7048179833,2644132.855422348,4338743.7215893315,1109332.1851820012
2036-12-01,1521377.2009412325,2009181.812993233,2666336.9111494184,4353385.322733955,1105099.5860620926
2037-01-01,1544968.9280387987,2013129.0793996905,2656880.7174311504,4360816.158333026,1101305.1596054875
2037-02-01,1571013.0613255445,2028134.2057980802,2672401.6792703997,4400056.535836553,1110627.7645955745
2037-03-01,1579858.7310400247,2028583.838320761,2639764.8334572683,4382514.438576411,1105742.622970554
2037-04-01,1601771.8204271714,2046167.7296951977,2652284.1147097554,4402525.44053255,1126900.671981185
2037-05-01,1617403.436053668,2071367.4888376966,2677438.3663586522,4446437.87608639,1146752.9606949287
2037-06-01,1636181.366995747,2066920.296711897,2700529.0494003207,4479340.833826423,1168796.7709005182
2037-07-01,1644258.9049902002,2071696.0057726935,2698717.1158936615,4506301.901361677,1171205.0820691918
2037-08-01,1643241.3174441874,2081876.3990418145,2749534.169352443,4499513.22133486,1169370.9605205676
2037-09-01,1649856.2450133932,2083160.203406671,2834508.9852744117,4491784.156922199,1182669.9650997259
2037-10-01,1658642.1167740454,2091056.5993494138,2865451.410104494,4539151.1279865755,1180026.490001005
2037-11-01,1661892.1233244173,2096399.4391010818,2847524.4337904085,4567369.83621576,1171469.7948805662
2037-12-01,1663002.5986409932,2090826.6902376965,2828440.1137427697,4563438.9333479665,1175016.374647977
2038-01-01,1678592.6209798101,2107854.1513603316,2852660.6344304928,4565567.126768586,1184393.4112783445
2038-02-01,1691835.59833941,2127366.6750216587,2878063.403629268,4608077.524322149,1209847.890177208
2038-03-01,1691263.5153014679,2136379.2278022375,2897253.692459141,4614030.654755888,1223077.6897328333
