,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31,iter_32,iter_33,iter_34,iter_35,iter_36,iter_37,iter_38,iter_39,iter_40,iter_41,iter_42,iter_43,iter_44,iter_45,iter_46,iter_47,iter_48,iter_49,iter_50,iter_51,iter_52,iter_53,iter_54,iter_55,iter_56,iter_57,iter_58,iter_59,iter_60,iter_61,iter_62,iter_63,iter_64,iter_65,iter_66,iter_67,iter_68,iter_69,iter_70,iter_71,iter_72,iter_73,iter_74,iter_75,iter_76,iter_77,iter_78,iter_79,iter_80,iter_81,iter_82,iter_83,iter_84,iter_85,iter_86,iter_87,iter_88,iter_89,iter_90,iter_91,iter_92,iter_93,iter_94,iter_95,iter_96,iter_97,iter_98,iter_99
2035-04-01,1753433.7848220146,1509100.0548579372,2570098.2102319803,3001485.7843705667,1816831.7936196795,2241583.327204123,1716840.756443217,1413470.1672255022,1606568.1935677894,1263358.19705332,1778217.7183930671,1749855.4191685217,2312714.8296568925,1502720.9109432206,2934498.838959198,1651104.1513208924,2578027.8205830744,1469711.4843183474,1425990.3264701732,1750858.1189429278,2648147.991626296,1843628.4927058534,2445452.3218529997,1256267.978663581,2190215.492859683,2472111.654984442,1551570.581573056,1975216.5326494651,1089717.8320295685,2391670.3785920185,1925669.760481629,1486081.245382138,1653913.2826394185,2392634.1236048895,2194474.55245893,1649046.3002389323,2723059.5338181737,1608565.8367303465,1809094.6222355529,1884218.5063253862,1878071.5517157565,2460526.524728768,2570698.4890500046,2135991.0525930687,1924271.0443713553,1001784.1129739301,2314520.5024575153,1757120.5386112612,1682434.5432265352,2320728.48852914,1722809.025456078,1939311.7219404879,1932673.7735397546,1932903.9444871699,2427702.320629603,1822187.2385692368,1461813.2036871712,1609315.2306357156,2368151.092479943,2072168.3963201146,1955178.4051287493,1952209.2846029676,1550680.3208871253,2202968.080280249,1656667.0642348893,2221160.5330763245,1688203.565966184,1558818.4663682112,1466467.0182936445,1438375.902170198,1681985.9911941898,1368213.162988582,1702250.545628956,1850011.6484051635,1909948.5471131173,1523873.9305099146,2126711.4767334354,1951989.1506636592,2351226.293325002,2211390.742438802,1818164.9864644648,1093233.093154503,2235162.7668571323,1950836.991013145,1493396.2229498492,1714729.7542374723,2186611.0333622186,1532967.8844905673,1979050.9990239795,1836070.214193727,2004505.8329147222,3250425.852852237,1982247.4130255259,2242343.327647361,2226090.710918463,1679703.0539376738,1394098.3307266515,1928893.2403005082,1884706.952189154,2153939.0212387573
2035-05-01,1790113.905836846,1524407.393252194,2523120.371088796,3024673.7238335684,1817414.2054602276,2276791.0393158854,1731593.2132578983,1433952.7067152997,1613709.1746743247,1266755.7543858879,1795507.0096701735,1778494.0842788718,2356162.1976493155,1527417.918668649,3002994.2403102824,1662565.255700125,2598945.3380258125,1476793.4543244173,1426684.1034181,1739192.390739989,2680233.239632788,1873136.7063588102,2465671.2500884617,1257933.4829761083,2219465.495364419,2462810.9290207643,1569823.8692720744,1998651.912950328,1087858.76442906,2424554.864482471,1941801.4746210459,1491938.8471681608,1657759.9619763591,2380480.3733400404,2219847.3496307433,1664780.6987232254,2796726.930812831,1629857.4447801434,1795497.5152728201,1884312.0855035891,1844828.6432891898,2514765.0996270776,2569472.563412258,2169601.387396963,1952368.328097527,1024445.2474747625,2293077.5103023113,1794292.3416867484,1679771.8369401342,2322849.8900054493,1734882.4384220738,1967176.410174333,1925789.140391979,1934589.5264049617,2469464.275094006,1854859.7782005577,1467714.262597965,1637803.1957342185,2380826.0309092007,2053570.4866189596,1966273.2533758942,1952491.1277488705,1556221.3530709094,2232032.359933668,1658717.0488950466,2251226.241222293,1685978.5871982838,1547078.2635848597,1495159.7162701716,1449710.3973604278,1701182.5449783658,1370313.9729244516,1734256.3831454641,1893030.0970346222,1927570.6605342678,1531041.294959486,2136911.271934138,1967938.7541556691,2323064.516168177,2247866.8256778806,1830310.7015042002,1112990.996803796,2210811.5820135,1965365.7492974526,1507570.1782651509,1710209.1600716482,2196611.993548639,1571253.2012282915,1990187.1622218087,1901949.3685232692,2003472.1010206193,3348162.772382869,2024650.1250116674,2273590.7114832327,2216399.215128941,1695000.523532175,1413746.1759067068,1943756.5971168445,1903360.9050365621,2160614.3062151023
2035-06-01,1796196.9803461707,1539777.1482471447,2486021.6437715148,3023056.533939693,1797908.4888629492,2289039.526912911,1740122.5975721537,1446637.7152826192,1616253.4169432598,1282415.469546156,1810332.390792271,1794427.8543479082,2416239.520427023,1529156.124172121,3059636.692833259,1676316.7800692273,2585234.6832574997,1478021.7440159435,1449059.8636526223,1726754.9480233511,2689279.8455922874,1899461.5755004657,2475667.3632049514,1257881.594973315,2205634.6377228987,2428750.4494353286,1562901.6688105853,1995859.934128621,1091206.313855639,2452656.613322801,1932830.8480142727,1520903.0861178688,1672627.7300513915,2363322.8459959966,2269201.8349582646,1667047.3667945552,2834060.5775098302,1611805.9320340639,1780387.0576038994,1889926.3241651389,1814368.178674417,2577260.328485169,2568739.101329158,2184753.5523081394,1955290.8945737188,1055739.3928086066,2296689.803198885,1804499.1721723212,1681473.5989724724,2302732.7373422696,1720545.732982392,1996426.3986705916,1930048.3700822156,1930405.1841647576,2528448.347828766,1884400.5774868596,1474539.2720474359,1646654.5828216507,2376432.1077426113,2038983.0550911513,1962003.9773981234,1955822.2614562795,1561723.7193039223,2260377.902333262,1655819.2288906884,2281582.2239815393,1686467.3742310796,1521417.571876218,1522874.8431276898,1464380.548863855,1691953.5717773354,1360364.330476324,1731969.2394797348,1920617.662269454,1932751.098772508,1521087.5432759132,2122368.439956535,1967616.8837674651,2277338.905654514,2299438.5354249743,1803371.254906029,1118173.420183866,2161768.0921811573,1942284.1387116753,1522012.908909361,1725885.1636756458,2179492.1301125363,1596720.350882095,1982941.6527448196,1945436.8943246808,2013690.2669571824,3428577.2239134647,2073513.4221293589,2317742.3700657566,2203688.923920834,1681787.016131745,1442803.269161011,1930960.5932562714,1894674.8063472933,2166272.4295453033
2035-07-01,1772245.1986852102,1538414.6594471876,2446671.003979333,2998455.927109996,1787403.368654333,2313635.748761102,1759212.8434534792,1427470.279307067,1610894.1621820044,1304924.7647832322,1823674.1610683536,1813479.071743713,2437914.671494639,1537620.49277312,3119873.192185583,1689121.0999174921,2594534.5901541505,1478001.9836281142,1458325.1090292663,1720380.13514494,2671735.9010657934,1901499.000181287,2499658.7155817174,1247325.8483872062,2172080.4641540344,2412973.854149286,1569363.2053266577,1973573.4841332682,1078533.313128092,2456380.995479072,1916492.0956262925,1540725.6635797084,1692590.8766178787,2360175.867790671,2290631.601483354,1663881.0788137456,2894371.9325563726,1592227.2887034565,1750708.8353658034,1887549.8487244004,1778472.0692107268,2595307.536457785,2575164.2450766345,2181217.708260549,1967924.2971501981,1087181.352821462,2295463.7043581423,1780420.2124361696,1679273.457262411,2305961.324361729,1704654.3235388028,2020011.5982888036,1931934.9873321133,1930304.5037746027,2533629.043759664,1864302.3982343234,1458668.6438106,1644347.1284920317,2345717.5440342627,2011934.470596999,1948194.6854336462,1955701.7551386452,1571637.3342198639,2277272.798483424,1674253.4316885208,2311587.849303456,1661167.264855261,1499697.563051611,1531934.8378097662,1480906.3768049062,1658607.51800802,1369322.7724957042,1701427.820203225,1920796.2466661918,1924027.788845564,1505759.9375321823,2073644.2802386298,1952924.1366284864,2248694.2107976614,2335966.528821349,1791544.4205221066,1115598.649224396,2132713.4533648784,1940982.0698215696,1543722.9326777724,1720952.833623087,2154457.941603211,1591982.108886405,1985838.6004347287,1957363.9675764837,2031336.0817373507,3486283.3813406513,2119782.5003474834,2326882.8584340746,2184906.992108852,1692246.278653916,1475136.4019676382,1937106.1532156484,1883260.2431130433,2129958.204397095
2035-08-01,1784137.4417373897,1548920.9863719074,2433425.7991278046,2983676.046972732,1748353.2201692262,2351537.222695608,1778970.55250036,1407780.5458363334,1607429.9503815838,1320959.3793282947,1822313.8043200185,1792672.7062991902,2461104.02177579,1544710.5260802316,3138108.235413493,1701980.4514516797,2593578.7120290278,1468567.7285276132,1464886.2032208294,1719499.6198264454,2681213.0333029884,1898008.6499432009,2520601.0733177923,1233303.3229936198,2128674.2892553518,2400513.5002673254,1564109.3927435107,1954149.4539699343,1069234.5699665458,2448071.141065239,1906520.5811420085,1539963.9364605937,1721158.6284907977,2393692.948112822,2322268.020678845,1659960.9978941558,2949789.910556479,1591761.2153353742,1750944.9182222458,1893518.4708708497,1745005.8809638934,2610658.3887039823,2614637.9904239825,2167887.728607641,1955104.3379761304,1103469.6733979722,2290683.449344692,1776846.4899629068,1703553.41141993,2318026.016352594,1689697.404438608,2048712.02016172,1935995.2166222772,1918283.8552326357,2557865.064518398,1855409.144324241,1480575.259555352,1636755.108837933,2333351.7028202093,2013041.9765501916,1943467.1999533495,1934451.728446807,1582979.212356864,2275710.4224532503,1687682.3973803609,2346836.895975761,1649576.9016476918,1484021.0260403946,1515546.8916235461,1475039.4081300332,1641399.8693999897,1384835.2998580686,1680510.1084185843,1917761.464865004,1900099.062324062,1499824.7529501964,2030250.8448701333,1961919.473852785,2221929.945662594,2371130.781474502,1783127.1175495053,1119639.2861363294,2112004.871798523,1919145.2752808775,1561521.0903300457,1697605.702705918,2146022.3690150343,1577789.354317766,1978492.5879076791,1967588.55739188,2031903.3585488999,3589131.126802738,2187542.9479811285,2322137.657570535,2170564.580796532,1724190.4149856481,1500476.2574798847,1945863.6091042333,1866883.3639827406,2115527.2301337947
2035-09-01,1784933.0795187799,1546491.198872369,2405188.49743881,2973801.290097255,1749570.1276199108,2391525.1530635855,1805491.8921167494,1401299.5052716418,1630726.994861173,1325849.436162089,1829288.7194032606,1783102.427807772,2466496.9492505966,1562467.1428035817,3116552.347071838,1730515.6210873672,2608562.212691555,1470226.0596797531,1477666.3249412759,1711459.6373559218,2701007.9173831805,1898646.051231732,2587558.6382646426,1214490.7840681558,2109994.1730872984,2410101.4776988532,1562834.6568798437,1956125.639282004,1068268.9133377832,2471484.601971024,1897375.4316168856,1540474.7848544647,1751271.0016738987,2399308.182025467,2344534.608287892,1642059.5361994037,2999175.271692907,1617271.8360999168,1735449.8926953012,1923187.7360333889,1731788.8432008903,2625378.0659877737,2666160.0548646674,2147546.2500444176,1951276.0402621003,1111802.3896404183,2315680.5376671623,1778367.056884825,1715530.0701522704,2317412.6754093366,1698169.1909631798,2087258.2422199557,1952002.8949491496,1904563.9931721778,2584601.6811995558,1870000.2604344035,1497987.8660982812,1644016.711606514,2350987.2062977515,2030704.3660475807,1960875.6754636422,1928792.2386751587,1606331.9839981268,2303849.999156824,1703424.3089619693,2379473.284511508,1638757.6839583865,1471007.5346633033,1488905.9864438511,1474819.1474408475,1651957.554047049,1397210.3302698806,1676986.3597924097,1938966.7171472013,1900274.0564345308,1503820.5022710036,2026092.3177855564,1962947.2082848328,2232750.0360333472,2367500.148592488,1796864.1024656482,1135504.3882101858,2107037.3684069887,1943917.8330387163,1594840.3655119762,1680399.4859055101,2152726.394208677,1567350.4418532366,2016638.4222108703,1984167.8560981778,2036781.688424508,3670452.8066148045,2251811.7739163106,2285295.053699674,2182052.1482331115,1781963.7823837155,1533520.583892688,1956860.6877281875,1837465.3928454833,2128180.2996023437
2035-10-01,1799832.459517347,1543159.349737378,2372713.13085558,2934304.8579197167,1759967.1985977448,2388307.5990495305,1821313.545568895,1411897.3397814075,1668790.0284957238,1314199.6129912995,1824858.2835571768,1730840.8045155373,2462907.1424585255,1563613.64046503,3087783.8337350995,1741582.7402643897,2618817.0148502598,1460384.367393254,1497508.7975706581,1709122.4807801524,2734798.490284871,1899270.0325360822,2654966.837020959,1208333.512101594,2091785.1204149069,2456240.504376794,1548709.875229413,1994476.3711470587,1083940.6562119431,2498288.0659386143,1899655.5010886036,1519444.4929992948,1781959.0596149578,2398796.9153352715,2365763.7475094926,1607196.37987656,3042071.8681376036,1647466.324158813,1743301.9395302425,1952632.605362592,1732574.3660572723,2634271.968874627,2684138.3859441783,2087937.0735335655,1942135.605117298,1118105.7205723184,2314352.5220092405,1779333.1849536935,1711415.8058198905,2315707.209467459,1678742.8921463,2117886.890935604,1944089.5297272154,1894780.3654961127,2635249.3653520006,1907174.7772120053,1515028.806849677,1662775.131602549,2368897.254298548,2056751.1479036948,1980179.2297668091,1916375.2758894314,1588719.0828023914,2317835.3903878303,1705456.6429101734,2389316.5428391746,1631702.7972618584,1466279.511568871,1455661.8452150817,1461970.1112937394,1674979.9780961615,1400134.7929385565,1661055.8323877323,1959837.0265023436,1917574.210156956,1512131.5214546637,2014582.9542672627,1967995.990156672,2252828.630170344,2342189.1801480455,1815444.0350648493,1150175.7502702018,2126367.295618764,1946893.2822005425,1623621.275509659,1674929.0945483397,2142778.836689831,1572892.3329982813,2040931.5898857107,2001412.1090025003,2029659.6291745112,3744601.789924777,2277857.948064795,2308176.054129208,2177988.7189147356,1822129.5757817116,1565155.0717549738,1969450.5468593712,1821076.4802176396,2105118.691917091
2035-11-01,1795536.949005955,1530634.0641020916,2344701.241494267,2875726.6081787623,1772907.9819195631,2365029.8342302875,1819648.4483214556,1447260.2401062613,1691106.3251342343,1295777.5508063128,1850430.9351847111,1713783.5927957715,2453261.544774515,1572211.333080209,3073045.375149701,1753001.634472416,2618492.189771318,1447586.7987390119,1519898.5036560134,1711697.5707335135,2709816.762627691,1903229.4006604254,2701491.5212313347,1194803.4809606757,2103845.8522440083,2469321.866937295,1532568.8388810595,2018907.7183036576,1100690.960204854,2552753.087506997,1910122.4655314335,1505673.5518645807,1780852.2272093806,2415972.3033496644,2388617.474168168,1574911.041513926,3046368.014493877,1641403.112807205,1737253.430410641,1994495.6600454138,1729044.2589477508,2626464.160113437,2690901.4181083916,2026823.8808715572,1927316.48284082,1111746.4518017666,2293172.432284239,1746153.062217197,1683641.18477292,2307685.452859663,1659773.0628209715,2139765.5269338926,1927067.2976721458,1880072.414910684,2660872.5586659205,1931307.037998276,1515190.8412932565,1684774.8582260266,2378647.521208469,2059181.1809929686,2005262.159991484,1891851.4752746995,1589981.8844354711,2312263.6795653547,1678059.4875517865,2394226.167578819,1632192.3310548356,1455074.2527608497,1434547.0194626765,1447193.433800366,1685922.5855984923,1390006.831786429,1670568.081861946,1971689.1287945064,1908692.1518344057,1525979.7493363558,2016713.906843431,1986080.0908450352,2283928.1357381837,2322850.820081592,1830049.9165838372,1162021.6126066484,2137801.458064108,1952626.377835775,1628133.6300802054,1666489.4198145526,2138394.5466535455,1565956.0483374405,2050498.3137618685,2011456.081298257,2021625.005005964,3760102.5326864994,2284645.9373043785,2330023.6366873547,2178188.4433643287,1840745.5386679806,1595301.9004534113,1972202.6667569948,1803749.2729829422,2045810.1290599327
2035-12-01,1799843.6108777549,1528917.5224784445,2369565.8368580407,2826565.8461819477,1797025.2671089626,2346578.003585531,1818311.2330406052,1495347.9352454403,1697106.1031088068,1299805.6896187717,1878023.7268782586,1706061.2355399495,2439482.209930513,1566802.7139229472,3082640.9337532385,1751488.4402335703,2615205.438088488,1460238.2724607463,1549656.8674212417,1735982.9357533155,2677345.540847937,1896266.9754191362,2739780.651645165,1186434.1468141668,2139627.7648253627,2513483.0688130045,1522257.3825742856,2027729.9894520808,1109568.4054336478,2599759.893491801,1910876.7856908517,1503656.4762911391,1764461.3767892178,2431277.6990631926,2409453.8101659603,1532909.669830223,3042330.3258544765,1632408.6865448235,1737125.5653753465,2020996.7780445004,1716975.5299112878,2625701.4690312915,2712061.665655805,1986553.6948274286,1948933.4060084485,1103449.5301631796,2255795.8133153706,1720042.5727696226,1666297.0013535097,2305616.552535429,1651750.3598260337,2160814.134086975,1923474.160617802,1862651.5857872204,2678148.932666517,1919637.6844334574,1514799.1317811457,1691889.3114140853,2340995.7586081126,2048210.5678539716,2038137.706750025,1871572.4374277252,1581191.2850111125,2324933.074749043,1669599.504328751,2438044.112391886,1606306.9565921722,1452967.680939274,1435028.0227243311,1429583.1892767898,1671967.2953387988,1402796.1655539523,1680413.0625288687,1971357.6294231259,1914342.5592856035,1530484.8617940703,2003799.187618424,2005737.627373792,2308820.6479496164,2340788.2190108066,1841528.1993385102,1170377.383255436,2138965.6202785773,1951347.2872706966,1627123.4175244384,1654568.9950809688,2170277.3792305253,1551942.222094429,2056068.009488385,2021056.4744842136,2018263.8571058197,3767093.318546887,2252979.639182066,2321257.525766466,2156770.3318056776,1849231.1616084191,1611348.1859996635,1972755.183153051,1797903.0003714934,2005475.018713091
2036-01-01,1826043.2124197353,1549194.8026645905,2393193.6382470583,2815724.977381178,1800497.0818813422,2363327.4938642657,1825047.9648513687,1547886.617603326,1696823.4407917254,1325371.8312186028,1895250.338487501,1726811.2586229797,2416481.5070784125,1586249.6246325346,3123537.1082462114,1776263.7240388498,2619733.409078963,1473126.8222046585,1581439.994602051,1781793.1787666108,2666744.3067002543,1893479.805480487,2775414.3570728647,1189642.1339332063,2174460.931146825,2540825.9617540264,1524035.5436122443,2012605.4656024561,1122395.5072251752,2627886.253593933,1929755.7660277265,1528327.2930473268,1756770.6892199686,2486851.0041376073,2457147.15639166,1532184.9116202358,3102861.018209069,1630365.065761551,1751452.2981413014,2049880.116811029,1732996.5801013524,2614881.8383224173,2735045.4199576704,1988069.8697387087,1970161.469905276,1109895.063846105,2245011.381900995,1727368.7343482834,1679396.7377408806,2327493.6105924495,1666935.3887669982,2175026.8668670994,1939374.280627369,1861838.0268499956,2684334.28285668,1907414.4908945363,1520072.8126026874,1719736.383995203,2353454.1383276666,2049591.8183608276,2050010.145189477,1870282.3714181238,1575473.2777761521,2316043.311358524,1674145.1658883297,2467364.086183787,1585231.8737603098,1450562.516145228,1450062.5412017843,1431372.5156519364,1675656.404330971,1441242.1067360311,1703398.4528003733,1983309.7261680441,1911685.6168998778,1538869.599770134,2007743.7381482124,2010778.604883593,2345251.548755745,2381895.240826063,1842134.5458624645,1174712.9104418226,2142243.197204697,1953274.8629290578,1644349.0165499253,1675462.5155520986,2209440.8966336437,1557334.0672612446,2068782.884094601,2025922.8935801585,2026716.4635585991,3822248.0916500366,2274384.7207319355,2322029.393219544,2149299.1577720265,1865367.9693991938,1614132.7063295136,1977411.326728893,1796574.7521878434,1999217.5441885835
2036-02-01,1878016.4443601638,1579124.1001435379,2414526.407625506,2808432.854034197,1817693.5842992829,2363343.895888894,1841013.9792700862,1595644.0811704183,1703145.9872986116,1375614.2731189963,1950702.831512053,1744537.7377601832,2378833.016588963,1606864.3534547773,3183228.9887754233,1800094.8836075529,2643007.1283972426,1486963.7130512402,1622949.9354499588,1800153.0642549358,2685249.665771707,1889621.7907348198,2825514.0475334367,1222307.910620928,2206919.6947776726,2581980.0738221663,1554717.8959519633,2020222.2243848406,1133189.391944521,2656743.7188246213,1940238.7574624447,1544779.7005200214,1747054.388969196,2538250.2593164747,2519621.0809401195,1556085.8640166475,3187898.1695966613,1661011.4507578115,1775222.2750916344,2066899.7143034497,1746255.7081845317,2639696.3209627992,2743700.9387632683,2036154.601909219,1995285.2855699686,1116671.1180387335,2264263.186117206,1762829.9881379497,1674184.9175714974,2363076.8363163434,1666772.4942194412,2209525.568307789,1994863.1222111266,1867764.2890029706,2684611.202774371,1904368.4970407342,1526062.606659784,1726261.9976050577,2357169.0395684475,2090089.1085360157,2065936.6635293039,1886943.6192486885,1602640.2871776444,2312648.9631733145,1681943.8936380013,2514423.6713622077,1583697.1371997844,1447309.079665398,1487000.0128742352,1453009.6787898554,1678797.2393451566,1488246.4136704009,1703877.5453019203,2005774.0988349984,1922680.5801006488,1567658.0588662336,2039344.6495548491,2016264.0602745684,2402514.885915866,2437124.537138592,1837723.8412882239,1187650.6301659422,2143594.0349123585,1974341.8830751947,1659941.0810768558,1686977.1774717756,2258253.27847862,1553727.409194677,2114588.98523316,2038288.3725422695,2052349.959468939,3914012.332011627,2326451.2214406575,2367400.0153414775,2145350.9024219257,1872061.9043184177,1628191.6475405341,1976495.6967910014,1811963.7455786632,2043201.8266419764
2036-03-01,1908882.6527164602,1614611.729703726,2420737.7020888194,2844754.0844856882,1821747.5541143238,2342331.6662975154,1827778.167762506,1619173.946271854,1676502.3618380832,1401114.5409351068,1971696.4573338232,1750573.9650880303,2362269.177492152,1613409.5326771697,3209398.1685255123,1818966.681230242,2668991.9348333785,1478826.070514895,1651297.0880371877,1792836.7898936411,2676448.6155449264,1894183.7418890297,2851945.0510603534,1247008.5647648633,2240849.192586972,2598045.474221635,1546314.9400096936,2034596.821778156,1124964.1472141896,2634936.0710630827,1970440.2783405432,1560616.5891390396,1741765.1316802544,2575286.6765745375,2548229.8416642034,1570975.215377121,3274969.9945600023,1664573.4917744226,1779160.321999251,2108180.2838192517,1753923.270036085,2670054.8873031936,2744074.3774961336,2074930.985990801,2006058.3605371565,1117906.5516953224,2263661.4276657277,1778808.1972138956,1667517.5421076613,2376946.529918521,1666788.0683304437,2218996.2461865405,2039739.3604101017,1860062.7866200395,2652564.719698427,1898505.189950482,1519348.9625788971,1723786.0987857599,2362671.8849546732,2112288.3963044477,2085306.1260599678,1882061.988350352,1611620.7674993884,2263572.1027294216,1679801.6161204544,2529462.0027531474,1555343.8719292926,1433105.351245005,1499867.7843212055,1475647.2548011288,1674031.320034142,1508980.6014861446,1709345.8108269882,2029595.0550871463,1927543.635451119,1573072.6552841323,2049408.0221219573,2003456.0023804063,2432087.768790885,2460123.1630898025,1834920.911008466,1192825.0983432208,2122559.5287562422,1993294.0429845403,1693559.0552698176,1684994.9798072155,2285714.356370392,1561614.1094935434,2117436.4303037273,2034616.040382352,2072785.095822076,4001230.16207375,2385613.511545036,2399675.188819584,2154545.3161507826,1886310.813029668,1636500.748758418,1996101.6751727893,1795327.5921089705,2081943.6053790762
2036-04-01,1946668.3186082665,1646723.2459455885,2460335.8569645416,2923985.827047026,1819070.8882205056,2363529.130024158,1847862.2427729757,1648546.82283984,1654960.9051177043,1397528.1988905752,1992443.97404936,1763927.6228106949,2358896.118152083,1610396.166971148,3281732.0313574867,1836226.0729427196,2691719.4378005397,1472392.6280757287,1661281.35245684,1800553.6878142012,2692724.7654822357,1901389.2267746625,2891936.457436231,1267095.9492416854,2289887.200912668,2601560.480807591,1557770.8378154037,2068636.8433068625,1132741.2991850765,2629211.1655855705,2003864.7386209131,1591469.0279426214,1748265.891540226,2590434.164811737,2584852.907456092,1572053.6188097107,3339488.646373096,1665979.686406144,1816315.8217904912,2133404.9454424414,1776580.5977645358,2718624.7656989438,2766053.970876604,2130743.67840025,2013048.7568760177,1119548.041139295,2254700.6624328205,1779525.0325182776,1659498.2917860025,2367564.4519455982,1658462.819783927,2252572.673181827,2102860.060912784,1867305.1704378654,2628423.4069969193,1913772.8372538483,1526139.3524452834,1733641.814761476,2338732.953094954,2139100.7515281346,2118681.878935333,1868851.9225365575,1620791.224213717,2255246.47638366,1678925.9353683125,2535225.070088231,1542470.2801184435,1434503.5128823216,1506809.2114359422,1495905.4319459067,1679435.7253435317,1522744.5514642268,1716319.44756229,2029285.5748337754,1955695.892522047,1572853.5572194904,2062813.7597386974,2021484.2198394714,2428889.5507895546,2485050.1111621954,1847380.5368074425,1204124.399389899,2137847.1216475638,2008851.6450429817,1718262.6472260517,1685236.5578154726,2301110.3420785177,1578581.946978118,2110668.425239668,2046931.5303455177,2077236.5313343147,4090376.1741511873,2455738.464756285,2421394.7956404253,2193629.7956304103,1905362.7964283433,1662785.8307355475,2024702.291102174,1799483.0694976046,2112893.1781006968
2036-05-01,1967643.6852930307,1672161.4953566974,2480993.1557243164,2972668.81647735,1810389.1184131135,2405393.3342702156,1884449.3580147394,1657270.9692332777,1653150.6687618596,1368218.0864882022,2010409.871663078,1776508.5712960071,2358764.6997518567,1619739.6527091095,3346573.368918204,1886414.2344989013,2726003.8246383844,1491687.8579514332,1652189.288299412,1815560.9270814538,2718503.564253572,1901978.0699452544,2949297.34080537,1286974.7793487948,2298424.7292806553,2620660.4292057594,1567254.1884417427,2078466.771415224,1154847.1528771967,2628922.536672148,2032539.9498921928,1622695.1016240602,1755308.1405806083,2604724.4481835435,2621289.8804192557,1582775.5720081897,3399832.9239266035,1676316.592169378,1853108.1554893318,2172539.66202392,1797465.8961588622,2750312.309847657,2812457.0913972417,2159075.759163596,2044919.6927613749,1131541.8299914086,2261133.1316671995,1777752.7996503091,1641827.0888113345,2410819.9397303136,1655681.0471478982,2271429.0781787517,2112933.681777085,1894035.0050818042,2633246.755038183,1921871.7223047307,1524859.1340548384,1745326.9576606187,2391438.9080871656,2191971.6194682345,2168218.372175307,1871681.5248824002,1638144.6145902516,2270624.0029826574,1683119.317183626,2559963.361244113,1543602.2460939402,1454555.558451452,1527221.2287527705,1514003.0165858304,1686220.2002475804,1535474.969198252,1734343.9695296485,2036017.3579238756,1968253.6313865522,1576154.3352519409,2109613.9618801703,2041265.899876468,2474369.439652738,2491430.0407580747,1859459.1345395145,1215628.0816473586,2141285.5046058446,2029192.1887979035,1746738.9777268548,1691156.6875160374,2353558.0652156672,1607376.057180231,2089629.4586987905,2081316.6328189874,2087166.8591757426,4109020.4618746424,2485999.8640356474,2459954.7274662005,2206568.0297702523,1936069.35916112,1679218.2415724862,2085682.1692634986,1815405.8269391686,2122274.9375329046
2036-06-01,1967444.0550248772,1669976.1571359527,2487844.453125297,2973816.5799926315,1795948.659927708,2455386.1347231683,1935281.444797674,1662587.8505236139,1662691.8087238444,1317762.5029270512,2015697.8497259275,1796575.434932809,2351920.175210391,1619281.551694321,3384070.7596746264,1927803.3373771592,2751570.312037894,1510161.2495737753,1630213.6730049844,1813200.063646005,2714693.2140654083,1904263.9806567973,2980418.541322065,1317117.3958971798,2301721.3006391367,2624716.569655201,1557512.0405211914,2096130.564802776,1168387.9850867814,2610995.6894246293,2012098.6308614681,1638608.1706948264,1743577.8409787263,2610659.8875360135,2620391.98265805,1580107.9189445954,3439738.07529723,1673511.0402644835,1887143.0276198182,2177160.8341846536,1825076.6411962574,2747566.5063498137,2835306.665404467,2186974.7122866553,2063069.9839168142,1144555.6098583497,2314487.553999879,1781060.910457135,1620372.1051035926,2445787.584757624,1652125.41473006,2273422.7793952357,2095288.8185143364,1904933.558809962,2627717.02245373,1923609.3398737875,1532640.6767809538,1736245.0485731137,2419599.4069366315,2230043.7070987783,2175811.4079309623,1861304.662202544,1639910.9338911166,2294002.789121939,1681220.9156070987,2552071.902343256,1553998.1931426595,1451549.358678989,1546486.5137333865,1514252.0191046651,1683831.4579261604,1554898.2734524212,1740271.1798173506,2036635.096881601,1963704.9631617062,1556660.6325595775,2158099.750370615,2070068.8854892058,2492919.0016117445,2493569.5830093278,1856817.4496780578,1219827.1234754547,2160041.294802022,2018270.611368852,1753521.3795050548,1685955.3314653207,2390301.9699840765,1627230.7596641544,2086802.258303704,2104735.132833161,2068497.0186188018,4131410.215096873,2486953.353673111,2459794.266659979,2216604.502748026,1966798.2191093331,1692527.340267809,2143375.309784068,1838788.7239131448,2108785.039311299
