,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2044-06-01,2540715.3149549672,2625203.0776461028,2684846.4447913375,2699757.286577646,2519593.374282183
2044-07-01,2543644.713553507,2634351.5468098577,2703890.079239057,2721274.712346357,2520968.005239419
2044-08-01,2546457.3435138296,2646992.9275726997,2741611.9590845015,2765266.716962452,2521323.447499112
2044-09-01,2542150.427924355,2649910.8697471074,2755392.6349042547,2781763.0761935418,2515210.317468667
2044-10-01,2548348.089608925,2651701.527328863,2777538.6080448627,2808997.878223863,2522509.7301789406
2044-11-01,2543892.079978836,2652163.944708716,2802999.9447172703,2840708.944719409,2516824.113796366
2044-12-01,2555985.239799139,2658679.050508393,2813476.676779155,2852176.0833468456,2530311.7871218254
2045-01-01,2550720.9624625575,2667150.2409729906,2832994.2241524043,2874455.2199472575,2521613.6428349493
2045-02-01,2563306.0866174824,2685270.9769172673,2866242.180088389,2911484.98088117,2532814.864042536
2045-03-01,2574606.101398701,2694763.7364789797,2900049.673460146,2951371.1577054374,2544566.692628631
2045-04-01,2598408.448599567,2703841.734496947,2921228.128191687,2975574.726615372,2572050.1271252222
2045-05-01,2604039.172697797,2699455.868781847,2937132.347690331,2996551.467417452,2580184.9986767843
2045-06-01,2611108.5943007497,2724723.7685929914,2938270.66544407,2991657.38965684,2582704.800727689
2045-07-01,2619091.5457789837,2750344.0806687884,2958917.8642317513,3011061.310122492,2586278.4120565327
2045-08-01,2615936.622116937,2758334.311058204,2961563.9201921457,3012371.3224756313,2580337.1998816202
2045-09-01,2618782.735750069,2774144.856861894,2974872.1660656054,3025053.993366533,2579942.2054721126
2045-10-01,2619503.327161022,2770144.8829708747,2985681.5717823645,3039565.743985237,2581842.938208559
2045-11-01,2621280.3286676835,2778085.6697824616,2991960.600647046,3045429.333363192,2582078.993388989
2045-12-01,2615595.242602951,2803784.606887445,2991947.067916229,3038987.683173425,2568547.901531827
2046-01-01,2622328.7134085936,2797057.601907501,2995271.3229448153,3044824.753204144,2578646.4912838666
2046-02-01,2660209.7698917314,2797243.6889993586,3005276.1790532116,3057284.301566675,2625951.2901148247
2046-03-01,2681708.5097877514,2805539.837437313,3017406.107599444,3070372.675139977,2650750.677875361
