,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2031-03-01,659783.8872871022,717770.151655147,902607.0219454678,981172.6037849024,580807.9747093195
2031-04-01,651864.2835590794,723718.356312974,903859.3501947493,940750.9530053859,563398.5604628796
2031-05-01,630347.890581226,724454.6525313805,887367.9804604439,894683.5631284101,556095.7875783789
2031-06-01,619516.8189265783,723618.328535408,883819.9385159883,908296.5350668739,551665.0011925708
2031-07-01,592623.6477519809,713507.6472906905,860175.8367796838,892426.5426459324,514662.9224515443
2031-08-01,594717.2125945815,723075.873351435,883402.2298227937,893410.4269487032,499106.95334766275
2031-09-01,571090.4342216604,720587.04575957,887186.5780841892,896713.298941691,498960.98954198527
2031-10-01,560471.2299325081,723954.8099766924,882010.6224655454,884088.1612339909,487349.34069279156
2031-11-01,540014.531645059,718270.8449916142,872206.038056493,892387.1933676767,482952.05098323245
2031-12-01,556134.0483334538,711528.8436286421,860367.221886194,888504.401358187,468632.1938088305
2032-01-01,559239.204918772,717721.9449952157,892233.9523181164,923376.1796667185,463193.2732862678
2032-02-01,570420.7861769012,717890.3634989706,898941.4300962032,938888.2199298015,464002.61913810874
2032-03-01,578447.1170718261,717232.536843112,900200.6575221879,948721.5065933826,458233.72051260207
2032-04-01,574866.1304270711,709256.7050405135,902674.2025989338,955831.109725569,451229.0406749012
2032-05-01,564276.0630088116,686262.7048502812,907009.7674009376,959996.7544033342,443416.4429996329
2032-06-01,564329.007933982,686482.0135805178,909279.6665597657,967845.1409707527,448637.87097748107
2032-07-01,560128.4297547047,684331.0877623323,900905.1362557678,992056.520229143,440963.5489114048
2032-08-01,555288.8824873507,697210.0223418339,903240.8265102318,966413.1936082545,450484.6917667316
2032-09-01,544034.1517059458,698877.1943200869,911081.2858795599,967595.2797323668,446993.23836877267
2032-10-01,541770.0824228215,691162.623272783,934005.8254805012,981953.9533480827,445352.25198163616
2032-11-01,528144.4251368799,682954.5524015502,958832.3754659446,994865.0407222979,448683.48513557186
2032-12-01,518753.1233175797,677542.8584511486,961841.8619223599,1001604.361305413,462839.5844902369
2033-01-01,511765.4628938396,668043.5592494062,944519.4409810466,991816.0075175572,469843.350040236
2033-02-01,489035.2374191646,664416.8002281561,942747.1751537196,1003032.626268279,484980.87741370004
2033-03-01,508334.61216985265,655820.1234711556,940129.5449258321,1028496.5304965095,480783.8979297698
2033-04-01,524731.0572969277,673889.0741581696,917816.0118288406,1025209.6010393471,473019.06374143803
2033-05-01,539975.183295831,672267.5453810905,893363.7973180616,1056213.1842966636,465671.5770585202
2033-06-01,559604.5703772159,695014.5288757421,878024.884171866,1081011.0677548358,478049.4855777094
2033-07-01,564495.6887308042,695142.5018746189,873750.2532775339,1128134.9605392923,497514.7158982014
2033-08-01,555545.1746741412,681963.4111944439,869804.7964019817,1166111.4923166852,521825.02053773304
2033-09-01,546606.9573446895,679436.3660525158,895494.9612381612,1148150.4027254174,542985.9560555456
2033-10-01,540777.7408111473,666773.2116640275,878940.8740008477,1150300.829810515,529928.5274505569
2033-11-01,517891.19552515127,691154.3800094198,892270.7189223393,1170033.2934051382,508894.3101190362
2033-12-01,513346.748423211,687406.4559898254,882702.2481451421,1139840.5924377423,498149.6977820142
2034-01-01,512109.67265734833,694768.8672441565,867187.8274382727,1148532.3756547885,491521.08649524336
2034-02-01,505224.68112212035,679222.2667252009,872521.1683797591,1109618.9241996522,479632.56989852886
2034-03-01,494971.325755569,679909.6987429683,884469.7570787609,1137382.9643438738,470984.0386180831
2034-04-01,481485.4360589487,669394.2292159628,897164.0505441104,1141930.6265689326,473049.592075958
2034-05-01,478481.0941645939,666215.1875361013,899582.2146857172,1109260.7543338083,460895.45321839704
2034-06-01,466109.68142407644,668233.2929543107,895944.2357150968,1091515.3440506002,445336.68660043844
2034-07-01,463642.45057984785,660398.3714281187,875222.2455103473,1046687.6983613523,447210.42781721655
2034-08-01,444046.62069045485,657324.2890485993,858723.4555296908,1013969.7238571005,442823.316260647
2034-09-01,443493.0073387702,646584.7787723572,841169.9861377698,1008061.0793227653,438464.10787874996
2034-10-01,445157.26909294375,648900.1632394744,836659.4811861695,1008105.4140566054,443849.5538854701
2034-11-01,428701.3121018092,653686.4976101078,846529.075412779,1029772.972416336,422618.5382246599
2034-12-01,417946.47430621885,653679.6671530595,819799.8709828435,1037141.6018920853,415988.3022146216
2035-01-01,417450.4039474,638914.7055181207,808519.1853704647,1034283.4233227428,411497.4210718063
2035-02-01,406890.9705390049,634950.6685222597,816926.7992159983,1016281.9443197337,401338.9273152811
2035-03-01,402339.2264631871,631381.2026807996,821361.7408584423,1012083.4412474446,401526.4780790938
2035-04-01,409120.9688118025,627512.9456858895,835363.6275337524,1048637.0334590548,396265.9313192124
2035-05-01,411417.1169747369,620801.4622867643,860841.5393903551,1098369.6544525262,386837.5862923885
2035-06-01,423338.5955358472,612429.5711604005,864869.6321317541,1106248.332249953,369686.6217612421
2035-07-01,439047.370803489,614563.5892273955,854383.9192346606,1092344.6244225262,381700.5354532358
2035-08-01,435344.0714891389,604906.0485393084,859926.8636342777,1104846.058036336,374838.0967387288
2035-09-01,442752.5132598779,592086.5527642758,874020.6233650984,1073879.36746445,372477.02154090465
2035-10-01,449798.34913237736,591275.85604525,883503.823128638,1062799.245194736,373268.92840092524
2035-11-01,447573.39650749846,581726.7225574831,879688.43070053,1082025.3064885733,370041.4685691217
2035-12-01,440423.8427079663,574170.0957110353,878398.5134842569,1071184.95016065,370289.54959520506
2036-01-01,442252.76607559633,581918.0234970377,856670.6061722224,1067163.8228012351,372428.59810257575
2036-02-01,425023.2136547307,579940.8391840066,850890.5487066611,1056757.6328611835,380631.31178824126
2036-03-01,405066.56611644995,588465.9407426324,850622.6617167577,1084955.774913907,393570.7036148306
2036-04-01,412789.7880492543,595679.424512958,843764.2015830408,1059311.8778658947,403960.7415176884
2036-05-01,421112.10500722047,597947.975416814,884164.420316719,1018095.4950426286,409522.27969604946
2036-06-01,405171.46247373766,599848.7562286825,895784.9333055846,1002063.65765534,404701.9387343633
2036-07-01,402749.5555439059,606142.6068938721,870176.1686288542,1016701.863759919,386634.6377013712
2036-08-01,403708.4064733552,603237.1837629573,868665.6767570823,985859.3259763884,383626.1415709341
2036-09-01,401322.5361918404,590194.5031075447,857121.6491101251,999298.6432471675,369813.26910702046
2036-10-01,392316.83558976033,588194.8372271112,853772.9170381004,1011885.0743618506,367046.75983151916
2036-11-01,382924.84383139765,559057.4561071015,816161.5455473227,967595.9104017315,370337.02684808744
2036-12-01,377032.4128548869,540470.9021773317,784043.0904476106,967407.0103395211,366738.51868468523
