,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2037-03-01,1276223.0273840309,1333186.980198876,1408685.3244928038,1427559.9105662857,1261982.0391803195
2037-04-01,1299472.661659821,1363372.5090964045,1394845.406810246,1402713.6312387062,1283497.699800675
2037-05-01,1310947.690520632,1375349.3675236357,1410153.642111221,1418854.7107581175,1294847.2712698812
2037-06-01,1306986.2616397112,1370859.4275348128,1414019.8079047455,1424809.9029972285,1291017.9701659358
2037-07-01,1295418.0655498211,1365956.41220992,1409074.297634218,1419853.7689902924,1277783.4788847964
2037-08-01,1291988.6822256895,1377457.049686441,1389616.5697200615,1392656.4497284666,1270621.5903605015
2037-09-01,1292462.053419973,1375333.7973550467,1387784.2378652706,1390896.8479928265,1271744.1174362046
2037-10-01,1288093.3079630022,1355804.9031205499,1369621.1631910834,1373075.2282087167,1271165.4091736153
2037-11-01,1274720.103126094,1346589.1854451213,1378704.803211534,1386733.7076531372,1256752.832546337
2037-12-01,1275001.3335558567,1355497.8475617836,1386220.246738621,1393900.8465328303,1254877.205054375
2038-01-01,1267066.1139346121,1340522.825350058,1403742.000457776,1419546.7942347054,1248701.9360807505
2038-02-01,1268867.3865087694,1343717.39114026,1402904.1823591848,1417700.8801639162,1250154.8853508967
2038-03-01,1261081.8371433958,1346826.6368361008,1403787.6035114364,1418027.8451802703,1239645.6372202195
2038-04-01,1256794.1510403645,1356839.723608937,1398893.7532094014,1409407.2606095173,1231782.7578982213
2038-05-01,1288031.446894356,1360552.228159173,1424848.5600287847,1440922.6429961876,1269901.2515781517
2038-06-01,1278708.1360070503,1361955.8667729732,1422987.179240245,1438245.0073570628,1257896.2033155696
2038-07-01,1275142.822394735,1409468.2512652336,1429698.403963578,1434755.942138164,1241561.4651771104
2038-08-01,1294836.5950117346,1431885.4801203748,1449749.881701115,1454215.9820963,1260574.3737345745
2038-09-01,1305435.4341886966,1434334.197433721,1463300.0546630304,1470541.5189703577,1273210.7433774404
2038-10-01,1309788.1622580383,1412930.964009776,1459171.0529409612,1470731.0751737575,1284002.461820104
2038-11-01,1302801.8425819606,1418026.331547927,1482719.4840622577,1498892.7721908402,1273995.720340469
2038-12-01,1323147.0030950974,1423641.070354646,1487695.1796057452,1503708.70691852,1298023.4862802103
2039-01-01,1330027.4982228244,1425705.004826245,1484800.788291801,1499574.73415819,1306108.1215719692
2039-02-01,1314477.7458129579,1431274.8150523996,1490995.4283218277,1505925.5816391846,1285278.4785030975
2039-03-01,1342691.6988212045,1459574.4598791806,1483649.4209979158,1489668.1612775996,1313471.0085567106
2039-04-01,1362853.3513010389,1475675.000383001,1477068.64365896,1477417.0544779496,1334647.9390305483
2039-05-01,1333647.1910808643,1459996.2536198052,1464761.5580605147,1465952.8841706922,1302059.925446129
2039-06-01,1349182.8976503767,1458892.998341209,1485344.8397780214,1491957.8001372246,1321755.3724776686
2039-07-01,1372667.719390542,1499112.391146863,1539641.0050843968,1549773.1585687802,1341056.5514514616
2039-08-01,1363515.847345838,1506875.08254349,1523782.4779906778,1528009.3268524748,1327676.038546425
2039-09-01,1375862.4317789571,1507224.6754714693,1509248.9869001936,1509755.0647573748,1343021.870855829
2039-10-01,1373049.7522108883,1500340.0717911476,1511590.1994679943,1514402.731387206,1341227.1723158234
2039-11-01,1378030.466871225,1479793.90351728,1515181.7682607493,1524028.7344466166,1352589.6077097114
2039-12-01,1381070.2079865208,1499718.01200054,1532023.8906293092,1540100.3602865015,1351408.256983016
2040-01-01,1375137.5595190888,1496818.2780016419,1528824.5008664061,1536826.056582597,1344717.3798984506
2040-02-01,1376477.0120882806,1490265.2591360204,1533584.3312423374,1544414.0992689165,1348029.9503263456
2040-03-01,1362346.074625928,1474895.4526802625,1522500.0512575842,1534401.2009019146,1334208.7301123443
2040-04-01,1361686.1696152857,1477203.3041998453,1550068.3552858913,1568284.6180574028,1332806.885969146
2040-05-01,1362290.8955843784,1465626.0094668348,1562120.6249982067,1586244.2788810497,1336457.1171137642
2040-06-01,1352310.7536272905,1441391.3139164043,1579551.5385117931,1614091.5946606405,1330040.613555012
2040-07-01,1339235.3604966854,1460839.178102632,1569650.480082201,1596853.3055770933,1308834.4060951986
2040-08-01,1346814.5931609578,1464771.9918654056,1565420.1882878726,1590582.2373934893,1317325.2434848459
2040-09-01,1350417.0605788534,1461466.3650614482,1574370.7751441856,1602596.87766487,1322654.7344582046
2040-10-01,1376393.7076834755,1462080.881146001,1555306.537487341,1578612.9515726762,1354971.9143178442
2040-11-01,1364303.8837215898,1467128.7739413232,1561483.281436009,1585071.9083096806,1338597.6611666565
2040-12-01,1363873.8764289755,1467478.2201220712,1591704.0902437975,1622760.5577742292,1337972.7905057014
2041-01-01,1385323.1026481944,1449225.5213333387,1580029.806003638,1612730.877171213,1369347.4979769085
2041-02-01,1376128.1310020878,1441454.1365256787,1580325.9116904007,1615043.855481581,1359796.62962119
2041-03-01,1381534.3335099854,1438491.1903721674,1592068.386314775,1630462.685300427,1367295.11929444
2041-04-01,1375704.2435061985,1457032.60084353,1597505.053044608,1632623.1660948775,1355372.1541718657
2041-05-01,1372571.3015554445,1473249.6489037913,1611157.989814497,1645635.0750421735,1347401.7147183577
2041-06-01,1371116.0246899745,1493207.5762873515,1600670.8866715725,1627536.7142676276,1340593.1367906302
2041-07-01,1382350.9741431833,1501785.3187406703,1637367.0539050095,1671262.4876960944,1352492.3879938116
2041-08-01,1360562.8457906353,1496891.6932489502,1637830.7108803168,1673065.4652881585,1326480.6339260566
2041-09-01,1378501.3807531395,1483526.2224279249,1629568.9110633556,1666079.5832222134,1352245.1703344432
2041-10-01,1367783.7299491784,1497515.563331446,1632637.668438275,1666418.1947149825,1335350.7716036115
2041-11-01,1368627.7846114275,1520594.3876929495,1646883.362199716,1678455.6058264077,1330636.1338410468
2041-12-01,1363438.497269595,1520885.8409612349,1628899.3986784096,1655902.7881077034,1324076.6613466851
2042-01-01,1359058.0478066592,1533359.9340734752,1631422.0665790937,1655937.5997054984,1315482.5762399551
2042-02-01,1374873.438779664,1550825.3085257662,1640397.2897906126,1662790.2851068242,1330885.4713431385
2042-03-01,1368566.5464552958,1547867.118881478,1637010.039561877,1659295.7697319768,1323741.4033487502
2042-04-01,1372451.355900664,1524274.3726778096,1636081.3593310756,1664033.105994392,1334495.6017063777
2042-05-01,1382589.1811379618,1514589.1153220795,1648535.7939957322,1682022.4636641454,1349589.1975919325
2042-06-01,1405373.4121224906,1499590.0537313551,1642965.6528983102,1678809.552690049,1381819.2517202743
2042-07-01,1419653.6446923562,1531537.591902346,1634049.4241712792,1659677.3822385126,1391682.6578898588
2042-08-01,1423684.044329185,1536804.3527173884,1635745.6126391483,1660480.9276195883,1395403.9672321342
2042-09-01,1454671.85371393,1542405.7004427775,1642891.06568789,1668012.406999168,1432738.392031718
