"Estimates of the components of natural increase, quarterly 1 2"
,"Deaths 5 6","33,059","31,826","28,765","30,570","36,129","30,125","28,371","31,198","32,694","31,895","29,616","32,180","34,469","31,840","29,944","31,538","31,854","31,612","29,363","32,026","33,115","32,392","30,465","32,504","33,793","33,181","31,110","33,877","33,914","33,219","32,084","37,362","34,625","33,694","32,158","34,724","36,130","36,276","32,808","34,699","36,028","34,660","33,206","35,799","35,912","35,642","33,553","35,878","37,534","35,955","33,970","36,240","39,054","36,763","34,670","36,880","36,724","35,845","35,550","37,731","38,200","36,530","35,926","38,283","38,189","38,463","35,675","37,536","37,305","37,343","36,809","38,826","40,802","37,435","36,729","38,230","40,175","38,164","37,290","38,848","41,197","37,790","37,729","39,245","40,731","38,527","37,697","40,317","42,608","38,911","39,488","41,406","42,222","39,502","41,077","41,238","41,885","42,084","40,445","42,380","45,680","40,246","40,230","41,020","45,033","40,145","39,596","42,235","42,383","41,533","40,064","43,518","44,779","40,669","40,302","42,429","42,251","40,823","41,432","43,677","44,839","41,512","41,154","43,968","43,651","41,762","41,624","43,992","43,955","42,781","42,045","45,632","45,676","43,169","41,397","44,242","44,855","43,665","42,473","44,734","47,473","44,405","42,895","46,550","49,461","44,447","43,679","46,637","46,987","45,296","45,426","47,244","50,833","46,414","45,503","47,261","49,096","46,548","45,320","50,001","50,625","46,662","46,012","48,674","49,928","47,825","46,329","51,487","51,436","47,715","46,890","50,494","54,204","50,220","48,135","52,353","55,849","50,127","48,607","52,494","56,323","51,965","49,219","53,226","55,962","51,359","49,897","55,662","59,109","52,553","49,686","54,321","61,737","51,944","49,947","54,463","61,232","51,990","50,205","56,103","59,012","51,909","51,192","55,949","58,076","54,103","52,237","55,534","58,866","54,210","53,558","57,369","58,436","54,891","53,505","59,753","61,106","54,892","52,837","57,996","63,195","56,183","53,569","57,614","58,936","55,796","54,329","59,472","63,508","56,884","55,089","59,941","62,898","58,768","55,686","61,383","62,679","58,148","55,959","61,870","61,206","58,295","57,782","62,970","65,348","59,567","57,272","61,518","64,103","59,776","58,418","64,598","68,169","60,680","59,027","64,547","66,905","62,643","60,902","68,449","73,200","63,762","61,009","66,554","69,974","64,741","62,973","69,876","75,303","66,365","64,953","71,936","78,450","68,600","66,304","72,600","74,728","69,516","67,055","74,285","76,920","78,935","70,848","81,988","80,046","74,415","75,225","83,161","88,170","78,323","79,909","90,616","84,042","77,882","77,102","87,856","86,544","78,994","78,582","87,439","88,962","79,716"
"Ontario","Births 3 4","25,818","27,719","28,659","26,512","27,529","30,121","29,987","27,190","29,745","31,902","32,072","30,172","31,044","32,602","34,029","32,096","32,688","34,356","35,526","33,691","33,951","36,161","35,552","33,890","34,810","35,411","37,867","35,428","35,806","38,948","38,693","37,473","36,883","39,013","38,646","38,095","38,759","39,882","40,437","38,046","38,320","39,689","41,807","39,429","38,846","40,405","40,244","38,168","37,977","38,830","40,692","38,554","37,590","39,993","40,151","37,355","37,462","39,311","39,101","36,855","35,329","36,590","36,550","33,141","32,086","34,434","33,426","31,996","30,595","33,316","32,515","31,083","30,560","32,465","32,164","31,068","31,141","33,134","33,670","32,453","31,991","34,260","34,557","33,916","33,140","33,523","32,536","31,196","30,804","31,718","31,650","30,888","30,272","31,543","31,937","30,024","29,464","30,697","32,561","31,507","30,797","32,393","32,145","30,440","29,967","31,112","31,733","29,888","29,610","31,069","31,693","30,385","29,058","30,703","31,015","30,188","29,573","30,943","31,507","29,632","29,659","31,156","32,156","30,345","29,243","31,469","31,835","29,636","29,466","32,183","32,496","30,711","30,351","33,283","32,261","30,931","31,227","33,561","34,504","32,004","31,269","34,107","34,378","32,454","31,637","35,012","34,946","32,287","32,069","35,607","34,487","32,454","32,797","35,918","36,228","33,123","34,149","37,308","38,204","35,677","36,306","39,900","39,311","35,406","35,997","39,916","39,213","36,355","36,781","39,716","38,495","35,602","35,856","38,786","38,010","35,196","35,443","38,498","38,201","34,928","35,396","38,709","38,156","34,007","34,407","36,520","36,453","32,632","32,054","35,196","34,022","31,732","32,350","35,136","34,502","30,635","31,649","34,003","34,348","31,085","32,136","33,514","32,451","29,321","31,837","34,483","34,504","31,681","30,887","32,751","34,328","31,542","31,092","33,321","35,141","32,460","32,436","34,285","34,805","32,764","32,601","34,973","36,349","32,829","32,657","34,866","37,078","34,091","33,073","35,523","37,280","34,842","34,524","36,344","37,828","34,875","33,983","36,501","38,227","34,648","33,945","35,548","36,794","35,196","33,444","35,639","37,623","34,850","34,333","35,513","37,716","35,171","33,664","34,958","37,200","34,550","33,569","35,393","37,431","34,246","33,452","35,336","37,228","34,041","33,920","35,393","37,905","34,015","33,560","35,631","37,367","34,634","33,754","35,633","37,399","34,405","33,347","35,508","37,898","34,542","33,388","34,797","36,234","32,260","32,263","36,067","38,036","34,687","31,855","34,361","36,263","33,106","31,842","34,252","36,224","34,968","34,574","35,995","37,800","35,318","35,414","36,422"
,"Deaths 5 6","11,716","11,167","10,137","10,928","12,703","10,492","9,749","11,037","11,426","11,269","10,264","11,443","12,126","11,282","10,553","11,281","11,367","11,206","10,303","11,639","11,727","11,275","10,870","11,562","12,567","11,718","11,006","11,940","12,102","11,908","11,426","13,728","12,726","11,990","11,423","12,538","13,238","12,912","11,728","12,722","13,550","12,705","11,930","13,299","13,127","12,865","12,017","12,988","13,771","13,081","12,062","13,242","14,528","13,159","12,494","13,436","13,097","12,850","12,639","13,618","14,144","13,330","12,742","14,130","13,550","14,348","12,738","13,535","13,605","13,611","13,169","14,493","14,848","13,440","13,332","13,932","14,499","13,638","13,418","14,152","15,333","13,512","13,424","14,500","14,957","13,641","13,505","14,520","15,344","14,202","14,211","15,148","15,396","14,278","15,186","15,016","15,252","14,922","14,443","15,939","16,419","14,431","14,588","15,166","16,340","14,488","14,513","15,304","15,393","15,016","14,632","16,384","16,328","14,784","14,511","15,493","15,259","14,985","15,058","16,166","16,663","14,950","14,950","16,183","16,314","15,247","15,105","16,172","16,146","15,524","15,536","16,490","16,675","16,194","15,261","16,377","16,368","16,052","15,531","16,752","17,943","16,210","15,475","17,119","18,349","16,206","15,937","17,373","17,437","16,643","16,686","17,353","19,037","17,156","17,058","17,428","18,027","17,144","16,920","18,816","18,300","17,238","17,100","18,180","18,594","17,633","17,387","19,304","19,119","17,801","17,340","18,946","19,888","18,464","17,984","19,517","21,042","18,759","18,030","19,657","20,975","19,490","18,337","19,677","20,695","19,028","18,383","21,005","21,583","19,453","18,265","20,240","22,573","19,068","18,292","20,251","22,622","19,100","18,687","20,988","22,221","19,249","18,870","20,969","21,328","19,951","19,367","20,600","21,276","19,680","19,634","21,588","22,039","20,170","19,698","22,491","22,195","19,955","19,424","21,582","23,266","21,028","19,909","21,430","21,787","20,637","20,038","22,110","23,609","21,100","20,159","22,514","23,145","21,725","20,440","22,771","23,439","21,736","20,537","22,791","23,043","21,254","21,415","23,595","24,196","21,991","21,061","22,739","23,281","21,869","21,494","24,130","25,119","22,340","21,804","24,089","24,936","23,511","22,507","24,993","26,814","23,341","22,682","24,494","25,880","24,119","23,388","26,061","27,772","24,458","24,509","27,003","29,550","25,713","24,862","27,150","28,133","25,972","25,236","28,201","28,669","29,915","26,782","30,564","30,765","28,482","27,744","30,611","33,355","28,969","29,954","33,634","30,977","28,929","28,580","32,351","31,610","29,519","29,164","33,012","32,288","30,154"




Footnotes:
1,"Estimates for the quarter: Q1 = January to March; Q2 = April to June; Q3 = July to September; Q4 = October to December."
2,"The population growth, which is used to calculate population estimates, is comprised of natural increase (Table 17100059), international migration (Table 17100040) and interprovincial migration (Tables 17100020 and 17100045)."
3,"The number of births is final up to December 2021, updated from January 2022 to March 2025 and preliminary from April 2025."
4,"Starting in the first quarter of 2025, estimates of births are produced by the Centre for Demography, Statistics Canada (See Definitions, data sources and methods record number 3601). Before the first quarter of 2025, data are from Vital Statistics – Birth and Death Databases, Statistics Canada (See Definitions, data sources and methods record number 3231). However, before the first quarter of 2010, the final estimates included in this table may differ from vital statistics already released by Statistics Canada, due to the imputation of certain unknown values (province or territory). Birth estimates may be adjusted to account for incomplete birth data."
5,"The number of deaths is final up to December 2021, updated from January 2022 to March 2025 and preliminary from April 2025."
6,"Starting in January 2024, estimates of deaths are produced by the Centre for Demography, Statistics Canada (See Definitions, data sources and methods record number 3601). Before January 2024, data are from Vital Statistics – Birth and Death Databases, Statistics Canada (See Definitions, data sources and methods record number 3233). However, before January 2013, the estimates included in this table may differ from vital statistics already released by Statistics Canada, due to the imputation of certain unknown values (province or territory). Deaths estimates may be adjusted to account for incomplete death data."



"How to cite: Statistics Canada. Table 17-10-0059-01  Estimates of the components of natural increase, quarterly"
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1710005901
