,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2041-04-01,1157656.7356311183,1224593.0899592317,1301481.8950096052,1320704.0962721985,1140922.64704909
2041-05-01,1152786.984267251,1232556.2322155905,1309391.0775843246,1328599.788926508,1132844.6722801663
2041-06-01,1147580.4956020943,1248405.4121489937,1300970.5484948114,1314111.8325812658,1122374.2664653694
2041-07-01,1150359.149663234,1256492.301148758,1327650.9425532066,1345440.6029043186,1123825.8617918529
2041-08-01,1131655.9809879388,1252996.1748853407,1325644.923967469,1343807.1112380011,1101320.9325135883
2041-09-01,1142725.4404910211,1240442.8259298739,1315544.027467611,1334319.3278520454,1118296.094131308
2041-10-01,1130307.8298700196,1249197.336167018,1311336.0358333555,1326870.71074994,1100585.4532957699
2041-11-01,1127661.5334024613,1261538.484099056,1320931.6455940914,1335779.9359678503,1094192.2957283126
2041-12-01,1121292.1664450886,1259401.8958002406,1304964.341949885,1316354.9534872961,1086764.7341063006
2042-01-01,1113876.105106056,1256906.2313366798,1302922.3204915458,1314426.3427802625,1078118.5735484
2042-02-01,1124823.4899005727,1267057.8773003127,1307526.6502681046,1317643.8435100527,1089264.8930506376
2042-03-01,1120644.0062270954,1263662.2528242946,1304947.9344962982,1315269.354914299,1084889.4445777955
2042-04-01,1119660.3190851505,1242465.0289965349,1293773.308475643,1306600.37834542,1088959.1416073043
2042-05-01,1123821.0116243407,1231584.177840887,1302349.8719704633,1320041.2955028573,1096880.220070204
2042-06-01,1128664.066485596,1217646.870309725,1297848.1608448206,1317898.4834785946,1106418.3655295635
2042-07-01,1144322.3130506703,1241220.146880028,1291319.2961936244,1303844.0835220234,1120097.854593331
2042-08-01,1145011.312490816,1242993.5077571566,1291554.2210487174,1303694.3993716075,1120515.7636742308
2042-09-01,1161530.1833724477,1244543.7706918386,1296455.299767498,1309433.1820364129,1140776.7865426
2042-10-01,1169997.3771890313,1254211.7388606812,1299010.2612884548,1310209.891895398,1148943.7867711189
2042-11-01,1181033.0920003226,1259396.108531865,1289224.1878711341,1296681.2077059513,1161442.3378674372
2042-12-01,1191386.4797823867,1243299.8013074263,1287667.2012835064,1298759.0512775264,1178408.1494011267
2043-01-01,1196477.3080687548,1237205.8428220034,1284967.5059485263,1296907.921730157,1186295.1743804428
2043-02-01,1202797.2647844488,1237831.8294067294,1271024.1903124675,1279322.280538902,1194038.6236288785
2043-03-01,1208950.9982865937,1241136.677790961,1274883.3904254346,1283320.0685840528,1200904.5784105018
2043-04-01,1231690.2307985642,1245924.7387508827,1278459.548004547,1286593.250317963,1228131.6038104845
2043-05-01,1226739.5046995766,1232170.0923119814,1286515.3063064169,1300101.6098050259,1225381.8577964755
2043-06-01,1239776.0726814708,1264578.9864990127,1292060.051058303,1298930.3171981256,1233575.3442270854
2043-07-01,1237728.035337349,1248469.9411719088,1288977.6894799932,1299104.6265570142,1235042.558878709
2043-08-01,1233048.595149976,1258143.8637273752,1309630.9452513705,1322502.7156323695,1226774.778005626
2043-09-01,1234483.586337928,1258893.2003553386,1312857.7524506424,1326348.8904744685,1228381.1828335754
2043-10-01,1224718.2370349253,1282551.5058550658,1329901.9212857927,1341739.5251434743,1210259.9198298901
2043-11-01,1220470.2670550894,1289122.8041373848,1344995.6589726822,1358963.8726815067,1203307.1327845154
2043-12-01,1225460.6955091788,1284531.4108810863,1334944.3362971016,1347547.5676511053,1210693.0166662019
2044-01-01,1215320.6047393032,1279418.4114775101,1334657.2640943571,1348466.977248569,1199296.1530547515
2044-02-01,1217094.3621688199,1280085.2825643145,1331810.7569117956,1344742.1254986657,1201346.6320699463
2044-03-01,1234094.1912832533,1284683.9483622003,1356135.8181240114,1373998.785564464,1221446.7520135164
2044-04-01,1220640.2018821926,1303946.1926370142,1344195.6544343112,1354258.0198836355,1199813.7041934873
2044-05-01,1245632.6274073399,1340723.3829883186,1342084.5402258844,1342424.829535276,1221859.9385120953
2044-06-01,1245586.052116314,1350252.6642543657,1350339.4282240865,1350361.1192165166,1219419.399081801
2044-07-01,1267434.76928252,1353908.7924657287,1376145.7389143226,1381704.975526471,1245816.2634867178
2044-08-01,1276522.5859797222,1363895.1032140614,1368092.3204048385,1369141.6247025328,1254679.4566711374
2044-09-01,1297247.644240293,1370692.3116738456,1374900.5596947754,1375952.6217000077,1278886.4773819048
2044-10-01,1290306.9479760255,1356568.3762367594,1374334.311247695,1378775.7950004288,1273741.590910842
2044-11-01,1274480.1501681465,1343257.8221821086,1383422.1608115619,1393463.2454689252,1257285.732164656
2044-12-01,1256530.3389303295,1369762.7920289992,1398680.7503817286,1405910.239969911,1228222.2256556621
2045-01-01,1256219.778938668,1411330.7815365826,1417009.1052204978,1418428.6861414767,1217442.0282891896
2045-02-01,1261735.9816868473,1400556.6495757813,1410663.6693944556,1413190.424349124,1227030.8147146138
2045-03-01,1260638.198482736,1411005.8063904992,1433965.2469851226,1439705.1071337785,1223046.296505795
2045-04-01,1259006.179376609,1398860.2622095481,1437782.5274401791,1447513.0937478368,1224042.6586683742
2045-05-01,1262080.3220116186,1384332.683799704,1437304.4785849866,1450547.4272813073,1231517.2315645972
2045-06-01,1281156.7477130643,1389167.6235182555,1430506.2594034157,1440840.9183747058,1254154.0287617666
2045-07-01,1281846.50283107,1396339.9655714806,1425111.7152138017,1432304.652624382,1253223.1371459672
2045-08-01,1280354.3481038604,1386968.4304608272,1396909.1617942664,1399394.3446276262,1253700.8275146186
2045-09-01,1296993.1833831165,1395451.704035436,1396922.2675219462,1397289.9083935737,1272378.5532200367
