,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2034-12-01,1182836.0531337848,2797904.4751772974,11337984.275092222,13473004.225070952,779068.9476229065
2035-01-01,1165884.121336167,2829719.9499531887,12921119.765911622,15443969.71990123,749925.1641819116
2035-02-01,1179657.6835538386,2986591.9732901813,14157180.786797287,16949827.990174063,727924.1111197531
2035-03-01,1217542.748136702,3333007.003313382,15114195.126217844,18059492.15694396,688676.6843425317
2035-04-01,1213940.916020698,3413244.814140207,16164282.628226563,19352042.08174815,664114.9414908206
2035-05-01,1215067.3594280998,3466123.6535204174,16831294.684964634,20172587.44282569,652303.2859050205
2035-06-01,1197820.3559798147,3500421.862887958,17662668.831774384,21203230.57399599,622169.9792527788
2035-07-01,1263337.094787378,3803595.7741612145,18304256.962512434,21929422.259600237,628272.424943919
2035-08-01,1254660.322524684,3863574.4020465543,19558842.249466985,23482659.21132209,602431.8026442162
2035-09-01,1290757.183013293,4126372.7601615936,20234277.506563153,24261253.69316354,581853.2887262178
2035-10-01,1334359.6741896262,4393718.368739285,20826420.122627072,24934595.56109902,569520.0005522118
2035-11-01,1325999.5548983025,4400470.306533336,22241287.101759356,26701491.300565857,557381.866989544
2035-12-01,1394306.691864872,4758410.842224236,23279828.65125483,27910183.103512477,553280.6542750307
2036-01-01,1456520.1781982824,5105659.839729563,24267440.142910615,29057885.218705874,544235.262815462
2036-02-01,1504124.7028576748,5292342.79575729,25100525.025764942,30052570.583266854,557070.179632771
2036-03-01,1595786.0570638436,5695518.217976894,25346366.40563445,30259078.45254884,570853.0168355809
2036-04-01,1617249.0549385084,5721698.196648878,25545659.054325655,30501649.26874485,591136.7695109159
2036-05-01,1610521.8771133842,5580431.430982105,26030843.72593373,31143446.799671635,618044.4886462038
2036-06-01,1686155.2886306182,5884908.509076155,26538961.403682392,31702474.62733395,636466.9835192339
2036-07-01,1734327.2630577546,6166261.720323694,26391822.83252187,31448213.110571414,626343.6487412697
2036-08-01,1769905.4555929662,6357362.3591731945,27352843.832381725,32601714.20068386,623041.2296979091
2036-09-01,1831153.506200724,6739134.271052374,27392959.690206748,32556416.044995338,604158.3149878117
2036-10-01,1842992.2452020952,6846361.643322522,27325014.17169896,32444677.30379307,592149.8956719883
2036-11-01,1826228.2939338633,6782205.165008806,26524730.3111806,31460361.597723544,587234.0761651277
2036-12-01,1736455.1964802763,6388784.029561034,25422010.223689277,30180316.772221334,573372.9882100867
2037-01-01,1742249.7766837506,6446919.049524882,24057162.774022117,28459723.705146424,566082.4584734679
2037-02-01,1735572.522520627,6513719.356881867,23435295.214949895,27665689.1794669,541035.8139303167
2037-03-01,1724317.2233093365,6541640.033259291,23023215.99317126,27143609.983149253,519986.5208218474
2037-04-01,1785253.4335085466,6909890.864258879,22573946.616993777,26489960.555177502,504094.0758209635
2037-05-01,1853896.2684914353,7273762.301045425,21324158.41289446,24836757.440856718,498929.7603529376
2037-06-01,1909014.651214505,7604829.326635954,19356837.62011004,22294839.69347856,485060.98235914286
