,iter_0,iter_1,iter_2
2040-08-01,1590582.2373934893,1317325.2434848459,1464771.9918654056
2040-09-01,1602596.87766487,1322654.7344582046,1461466.3650614482
2040-10-01,1578612.9515726762,1354971.9143178442,1462080.881146001
2040-11-01,1585071.9083096806,1338597.6611666565,1467128.7739413232
2040-12-01,1622760.5577742292,1337972.7905057014,1467478.2201220712
2041-01-01,1612730.877171213,1369347.4979769085,1449225.5213333387
2041-02-01,1615043.855481581,1359796.62962119,1441454.1365256787
2041-03-01,1630462.685300427,1367295.11929444,1438491.1903721674
2041-04-01,1632623.1660948775,1355372.1541718657,1457032.60084353
2041-05-01,1645635.0750421735,1347401.7147183577,1473249.6489037913
2041-06-01,1627536.7142676276,1340593.1367906302,1493207.5762873515
2041-07-01,1671262.4876960944,1352492.3879938116,1501785.3187406703
2041-08-01,1673065.4652881585,1326480.6339260566,1496891.6932489502
2041-09-01,1666079.5832222134,1352245.1703344432,1483526.2224279249
2041-10-01,1666418.1947149825,1335350.7716036115,1497515.563331446
2041-11-01,1678455.6058264077,1330636.1338410468,1520594.3876929495
2041-12-01,1655902.7881077034,1324076.6613466851,1520885.8409612349
2042-01-01,1655937.5997054984,1315482.5762399551,1533359.9340734752
2042-02-01,1662790.2851068242,1330885.4713431385,1550825.3085257662
2042-03-01,1659295.7697319768,1323741.4033487502,1547867.118881478
2042-04-01,1664033.105994392,1334495.6017063777,1524274.3726778096
2042-05-01,1682022.4636641454,1349589.1975919325,1514589.1153220795
2042-06-01,1678809.552690049,1381819.2517202743,1499590.0537313551
2042-07-01,1659677.3822385126,1391682.6578898588,1531537.591902346
2042-08-01,1660480.9276195883,1395403.9672321342,1536804.3527173884
2042-09-01,1668012.406999168,1432738.392031718,1542405.7004427775
2042-10-01,1644201.9152165616,1446367.8648373296,1557559.2970172488
2042-11-01,1632230.0668683283,1454145.7815453354,1566140.1879421931
2042-12-01,1635678.3162526025,1478444.7405715855,1551350.5522376373
2043-01-01,1634976.8024237284,1490803.191524896,1541125.9492262336
2043-02-01,1624292.146480638,1502735.3393107192,1543977.7070946996
2043-03-01,1634277.7178058457,1519738.7768229377,1551617.0097975475
2043-04-01,1638068.1406788146,1553739.4874720825,1556060.24673137
2043-05-01,1657032.6158354008,1550162.2799278505,1541939.229298824
2043-06-01,1657532.4610416563,1541262.238992618,1585802.9720647926
2043-07-01,1658752.6992207803,1554052.6413721987,1567085.3238067534
2043-08-01,1693084.5801519467,1548496.017078676,1565287.609777044
2043-09-01,1698454.5503336382,1558308.5360971452,1585778.322195013
2043-10-01,1708925.04810161,1541188.1243988408,1599868.8520062822
2043-11-01,1738691.1974746734,1535464.8645087904,1604094.0087702177
2043-12-01,1725665.0295567946,1546654.9243045342,1610910.0913475377
2044-01-01,1727809.2310654037,1528456.5419144365,1607449.8566700863
2044-02-01,1728157.9168084494,1533161.571340387,1609599.3330170373
2044-03-01,1760179.1347511846,1561297.8302784003,1620398.239857501
2044-04-01,1739076.028922517,1533740.4017126146,1627602.3940857735
2044-05-01,1725763.4763010752,1561152.256972969,1675603.071195791
2044-06-01,1731225.5169663008,1596157.419083877,1688715.2425833577
2044-07-01,1775360.5681693186,1602519.3730669993,1694872.088898297
2044-08-01,1755202.1652281333,1652598.2513451506,1732850.7193215943
2044-09-01,1763700.0815093685,1680475.6632092542,1726619.3918277228
2044-10-01,1771047.8272893159,1678297.3434220215,1716097.5722609982
2044-11-01,1793150.8492202833,1661588.7849661715,1691661.9828734302
2044-12-01,1812253.311103545,1625223.147518965,1726222.2097034103
2045-01-01,1828867.3497616502,1615318.2172162305,1740265.7594467513
2045-02-01,1809743.771856505,1625894.4975302957,1744206.688289197
2045-03-01,1857215.8742518688,1620669.7654165095,1739353.6844852357
2045-04-01,1872574.9923875595,1628273.86075744,1729831.6167671299
2045-05-01,1884297.9516947174,1644721.016603389,1712784.6009813715
