,iter_0,iter_1,iter_2
2032-08-01,1165780.4472576815,1027027.8159819407,1130643.577772914
2032-09-01,1175683.608150736,1018113.9652945029,1110140.3213915469
2032-10-01,1176163.3578453597,1025357.1183304016,1098402.652919296
2032-11-01,1172584.8421297746,1032191.7871129578,1092889.7762222087
2032-12-01,1187828.8596155092,1027120.2131724857,1094462.818473101
2033-01-01,1175465.4999812844,1043093.9405849857,1091610.113672902
2033-02-01,1166235.8592298585,1051472.9264857029,1115849.0075773064
2033-03-01,1185668.0917120024,1055666.596678245,1099837.5874784307
2033-04-01,1196447.8877100095,1068930.916412038,1113541.7598095562
2033-05-01,1192623.9682359737,1072030.4262763797,1121568.7176025996
2033-06-01,1206536.2354497337,1097937.1359943363,1138772.8926049983
2033-07-01,1208475.3885831903,1097486.1624948906,1149250.201718662
2033-08-01,1189799.9107084447,1096338.46957247,1146358.530918054
2033-09-01,1169393.1117209615,1116114.5282608122,1146801.472054996
2033-10-01,1162705.2979869717,1112988.303445431,1156894.3291008407
2033-11-01,1155412.7666314635,1120412.1082804278,1179530.895465377
2033-12-01,1147367.4224721608,1128109.4275658028,1178077.3624148108
2034-01-01,1151885.7812508368,1108543.7192590144,1170747.8696567733
2034-02-01,1153217.4811966962,1082380.2226554228,1153446.5217608858
2034-03-01,1149817.2441706618,1079548.4830743053,1166551.828195698
2034-04-01,1148840.6067810233,1077015.9648783095,1149045.7131292133
2034-05-01,1128699.7604821746,1080450.5842067816,1154638.4618214509
2034-06-01,1139161.5023423801,1102842.3813924463,1140624.5149764968
2034-07-01,1143474.1475964487,1093320.912049941,1156375.1430617862
2034-08-01,1135499.7943337685,1087571.578279007,1158287.0410683572
2034-09-01,1119597.6345313312,1082374.4329636707,1182598.0400491788
2034-10-01,1120905.798266965,1105020.692973336,1194089.2051834883
2034-11-01,1109388.699897785,1084614.9578308654,1172111.7104066308
2034-12-01,1098618.4413490377,1100457.1802980187,1166381.2841909418
2035-01-01,1084642.6001261778,1104788.7723479918,1171518.7641202868
2035-02-01,1080485.8035479584,1100622.054174714,1177626.7781930184
2035-03-01,1102188.108290742,1112539.1624215252,1170463.1439336338
2035-04-01,1089550.6781252895,1128388.051960011,1166963.0755646247
2035-05-01,1093909.335520919,1119035.1676851474,1182301.4928813782
2035-06-01,1088931.6081063258,1131914.4699580856,1180890.806027026
2035-07-01,1117042.4635669778,1140764.874277864,1218139.787209786
2035-08-01,1112687.4904095847,1148660.219271857,1206317.0824904242
2035-09-01,1127250.6530304842,1140982.641774509,1209014.2030967057
2035-10-01,1131859.5121025718,1138942.0661665369,1212192.4126113916
2035-11-01,1110266.5424582579,1150540.4928801267,1198260.0163332561
2035-12-01,1107602.5556775294,1135849.5714849087,1202893.3575353376
2036-01-01,1092869.8985633994,1143438.6007830044,1219574.412923548
2036-02-01,1103232.5784989172,1131321.4935501975,1221306.3480760318
2036-03-01,1121021.2675247279,1144479.6897665886,1242968.397722828
2036-04-01,1134701.1018778738,1139908.3952000937,1267920.1736963792
2036-05-01,1122479.998248413,1148416.4359447123,1271834.9443510447
2036-06-01,1141632.8972685863,1137204.2995193456,1280473.8012137106
2036-07-01,1125494.0967787656,1122371.9497892777,1257308.2404220498
2036-08-01,1119938.4917850597,1122540.85108486,1272086.3425482663
2036-09-01,1140509.4493730355,1118560.3841857424,1258842.9600351998
2036-10-01,1127821.0694844567,1128746.3771245063,1284635.0318129205
2036-11-01,1110750.673851414,1110041.5535130019,1298850.3134227314
2036-12-01,1111165.1161914738,1116573.2769482017,1293551.0746113213
2037-01-01,1107790.7192100573,1119306.4078739693,1279794.6310580613
2037-02-01,1107839.8487255177,1124728.3049541255,1267151.4228984164
2037-03-01,1102700.6262015689,1127225.0250617478,1268859.7442874818
2037-04-01,1125170.7558705758,1165433.115870242,1243464.4322514848
2037-05-01,1136004.0910177648,1176112.4649418138,1259918.1233165993
2037-06-01,1130331.9066512457,1172523.6123816296,1263880.4658327466
2037-07-01,1122833.7992200048,1158933.9133635766,1258001.7065349745
2037-08-01,1140478.1579977695,1153160.3011436847,1233528.4986052967
2037-09-01,1139529.3294278176,1154525.9838734264,1229026.1508591871
2037-10-01,1138248.7161362756,1151582.3540238324,1196085.2089380494
2037-11-01,1144855.1895575474,1136942.1430924814,1189580.5691888765
2037-12-01,1150079.0275888732,1130445.6220688731,1188079.4317274296
2038-01-01,1170368.3369224493,1123300.9949591926,1175868.5393304653
2038-02-01,1169983.5174871995,1127572.9124495066,1174444.0184444454
2038-03-01,1169437.3880560026,1117609.2664947684,1175442.9125210787
2038-04-01,1160504.5032988288,1094161.2216997128,1178400.972104763
2038-05-01,1184635.9872455953,1129325.1895339286,1184040.0344064934
2038-06-01,1185224.197493577,1119418.9633203119,1181264.127173306
2038-07-01,1191253.9009695998,1104836.421371373,1204230.55090167
2038-08-01,1204173.1780701343,1121039.88867446,1222030.904541155
2038-09-01,1215600.2539646171,1131744.8162146246,1223592.2182473855
2038-10-01,1214331.2840987055,1140453.1727887648,1206173.0882392025
2038-11-01,1237637.5460253637,1129459.5885143913,1211957.6943251132
2038-12-01,1238828.325127281,1151424.2461890616,1219732.2752491406
2039-01-01,1234340.0960680093,1155037.8610490425,1218706.677392826
2039-02-01,1239310.1894096483,1126275.920027357,1222154.0818743706
2039-03-01,1224105.041265229,1150988.3942864214,1244907.024500887
2039-04-01,1210311.4555236176,1154875.3349646723,1256084.782214216
2039-05-01,1198812.268563642,1126149.2069074046,1241565.0506027932
