,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2028-11-01,1033843.9376414428,1221531.3886968223,1434641.1153057883,1578277.507387417,1007910.0539335497
2028-12-01,1029611.146951974,1214286.2816758961,1447084.067045624,1609334.9881284276,1019767.6757334145
2029-01-01,1026807.6355516111,1216014.8883637693,1467291.4527026229,1650091.1020026319,1022699.9171354286
2029-02-01,1036443.4927131109,1218494.5023379335,1499846.6239389607,1708585.0971315764,1022821.9340465164
2029-03-01,1038913.6958929898,1217858.1324678413,1531858.3779312717,1731280.9299967312,1009004.3438207174
2029-04-01,1041024.6219556017,1219280.104026868,1565955.0867366174,1740501.1081199313,1001718.1232506234
2029-05-01,1033220.7792730447,1235047.850267349,1578173.8244876422,1743275.704129314,1000802.3296891649
2029-06-01,1046419.7659368718,1248633.5371835013,1578693.4362523826,1736219.1693749481,1003586.4321980473
2029-07-01,1051263.0002910693,1255908.9060799635,1552243.6271320845,1727388.3714874948,1008019.3888352988
2029-08-01,1040888.4718981846,1258687.0044230213,1548463.568910456,1724131.4708497657,994053.7745117516
2029-09-01,1038322.5034490809,1255373.8194836555,1574257.6552655385,1737671.4586042624,977500.6045549075
2029-10-01,1036399.5221240832,1255762.4211661308,1575308.969995059,1721639.6482247307,970044.8501746856
2029-11-01,1025670.1034896725,1239777.142823651,1567382.4427306764,1752860.5235615794,953522.7083071575
2029-12-01,1027660.4481614071,1228829.060396494,1543292.42295687,1788209.1057379267,939552.7936243531
2030-01-01,1031599.8160097431,1231326.206073199,1540604.109038571,1812488.5836776474,931693.2985709589
2030-02-01,1044232.7386345648,1235571.3765069093,1548193.6251020704,1821796.6308365152,942374.4049463461
2030-03-01,1054015.9414858127,1238811.7389783002,1546774.4129843751,1818433.5830996567,940811.7688232403
2030-04-01,1055888.3819692573,1244269.344764445,1547839.3808553377,1823777.0728557785,949154.187814196
2030-05-01,1064381.3875459027,1250071.0530096106,1556134.8285812968,1823203.3019353445,967163.5338610387
2030-06-01,1058841.3307035558,1256305.1175876264,1590652.308335437,1811675.4232072304,971637.5165343091
2030-07-01,1055406.6975138145,1255511.8862616061,1608858.950987602,1796391.294483772,973280.7261398841
2030-08-01,1054446.5691388685,1239404.2850521929,1634588.330490455,1784549.5109058481,967779.6126990198
2030-09-01,1054369.3765415228,1254000.7981650294,1629622.0377793834,1775624.1979488716,978470.2687404166
2030-10-01,1066559.238329314,1287905.7317305761,1630933.433277017,1769691.150149917,975493.6042504918
2030-11-01,1060965.061824133,1312132.7560544438,1640156.8319603861,1762983.7952390723,966409.058746227
2030-12-01,1055556.4099877826,1316573.3245517367,1639140.702991076,1759388.2714555606,952847.8840465883
2031-01-01,1048648.9046161743,1325081.3951907824,1645472.7811175664,1785197.717622541,954946.4889227041
2031-02-01,1052668.789814007,1339380.7416288033,1674275.5166659507,1821486.5453684104,957894.4751484304
